action,policy,seed,site,subset,rows,gain_percent,absolute_harm
damped_velocity_005,net_population,29,deathCircle,positive_easy,4581,0.0001413754230128461,-3.7776217078899776e-06
damped_velocity_005,net_population,29,gates,positive_easy,2923,0.6583025187679947,-0.018624532701470464
damped_velocity_005,net_population,29,hyang,positive_easy,19679,0.3852659484066323,-0.010249793875084734
damped_velocity_005,net_population,29,coupa,complete,24834,2.5252769446609813,-0.30079544970101857
damped_velocity_005,net_population,29,deathCircle,complete,27394,0.8123577162938322,-0.22266954146633466
damped_velocity_005,net_population,29,gates,complete,15281,0.4854318243564304,-0.10610402505363936
damped_velocity_005,net_population,29,hyang,complete,76409,0.9849781045489059,-0.16621101268056648
damped_velocity_005,net_population,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_population,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_population,29,gates,zero_CV,1565,,0.0
damped_velocity_005,net_population,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_clipped_population,29,coupa,all,27778,1.8799994366441641,-0.2238742033711869
damped_velocity_005,net_clipped_population,29,deathCircle,all,35760,0.661074660012595,-0.16401713110587224
damped_velocity_005,net_clipped_population,29,gates,all,20236,0.3709216961462092,-0.07329978136309379
damped_velocity_005,net_clipped_population,29,hyang,all,89183,0.6676640695311042,-0.10631455960620428
damped_velocity_005,net_clipped_population,29,coupa,hard,4416,0.6605372628389228,-0.2818620877258695
damped_velocity_005,net_clipped_population,29,deathCircle,hard,12715,0.5304738921826813,-0.2987798186724362
damped_velocity_005,net_clipped_population,29,gates,hard,6404,0.16132148840084515,-0.0727115260280442
damped_velocity_005,net_clipped_population,29,hyang,hard,18309,0.5520541099807597,-0.2437983240838193
damped_velocity_005,net_clipped_population,29,coupa,positive_easy,11220,2.576889784388048,-0.056831288451174355
damped_velocity_005,net_clipped_population,29,deathCircle,positive_easy,4581,0.27353445463856874,-0.007308976848316107
damped_velocity_005,net_clipped_population,29,gates,positive_easy,2923,0.8352599561719964,-0.023630968930618224
damped_velocity_005,net_clipped_population,29,hyang,positive_easy,19679,0.5567333264347774,-0.01481159148102007
damped_velocity_005,net_clipped_population,29,coupa,complete,24834,2.063895014293904,-0.24583847338913145
damped_velocity_005,net_clipped_population,29,deathCircle,complete,27394,0.6909115598623394,-0.1893808074233796
damped_velocity_005,net_clipped_population,29,gates,complete,15281,0.4180070809407743,-0.09136655563845508
damped_velocity_005,net_clipped_population,29,hyang,complete,76409,0.7103936865983651,-0.11987601907706491
damped_velocity_005,net_clipped_population,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_clipped_population,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_clipped_population,29,gates,zero_CV,1565,,0.0
damped_velocity_005,net_clipped_population,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_selected,29,coupa,all,27778,1.9145793158771962,-0.2279920465817078
damped_velocity_005,net_selected,29,deathCircle,all,35760,0.2772123264205617,-0.06877826853296654
damped_velocity_005,net_selected,29,gates,all,20236,0.2811462392675712,-0.05555878257724345
damped_velocity_005,net_selected,29,hyang,all,89183,0.514784100666732,-0.08197093037085956
damped_velocity_005,net_selected,29,coupa,hard,4416,0.8610781691898106,-0.3674361828125896
damped_velocity_005,net_selected,29,deathCircle,hard,12715,0.10455315606102689,-0.05888767283345686
damped_velocity_005,net_selected,29,gates,hard,6404,0.0682354569568333,-0.030755383264406078
damped_velocity_005,net_selected,29,hyang,hard,18309,0.3221018053943481,-0.14224670900874514
damped_velocity_005,net_selected,29,coupa,positive_easy,11220,2.3523674742065626,-0.05187962453021289
damped_velocity_005,net_selected,29,deathCircle,positive_easy,4581,0.7154458789956797,-0.019117070179374807
damped_velocity_005,net_selected,29,gates,positive_easy,2923,0.939046921377773,-0.02656728418440002
damped_velocity_005,net_selected,29,hyang,positive_easy,19679,0.632474302009256,-0.01682663950368335
damped_velocity_005,net_selected,29,coupa,complete,24834,2.0740464748835064,-0.24704765290491792
damped_velocity_005,net_selected,29,deathCircle,complete,27394,0.3126611269174573,-0.08570129681623584
damped_velocity_005,net_selected,29,gates,complete,15281,0.3118565978287191,-0.0681645467167904
damped_velocity_005,net_selected,29,hyang,complete,76409,0.5506359622877155,-0.09291755876349583
damped_velocity_005,net_selected,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_selected,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_selected,29,gates,zero_CV,1565,,0.0
damped_velocity_005,net_selected,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_clipped_selected,29,coupa,all,27778,1.4486385605097962,-0.17250686217535183
damped_velocity_005,net_clipped_selected,29,deathCircle,all,35760,0.19196455662440215,-0.04762771553056666
damped_velocity_005,net_clipped_selected,29,gates,all,20236,0.23219725172231032,-0.045885716476526284
damped_velocity_005,net_clipped_selected,29,hyang,all,89183,0.3375963101038826,-0.053756678951707215
damped_velocity_005,net_clipped_selected,29,coupa,hard,4416,0.053380849622464144,-0.022778484372707908
damped_velocity_005,net_clipped_selected,29,deathCircle,hard,12715,0.020982817121351083,-0.011818191973517855
damped_velocity_005,net_clipped_selected,29,gates,hard,6404,0.011332371621475268,-0.005107776045726098
damped_velocity_005,net_clipped_selected,29,hyang,hard,18309,0.03887364168176921,-0.017167390880182154
damped_velocity_005,net_clipped_selected,29,coupa,positive_easy,11220,2.6070237389772877,-0.05749586924768746
damped_velocity_005,net_clipped_selected,29,deathCircle,positive_easy,4581,0.7573755885387112,-0.020237452899392938
damped_velocity_005,net_clipped_selected,29,gates,positive_easy,2923,1.0243091082584699,-0.02897950097301294
damped_velocity_005,net_clipped_selected,29,hyang,positive_easy,19679,0.7743261971882798,-0.020600533076132077
damped_velocity_005,net_clipped_selected,29,coupa,complete,24834,1.6050216651958937,-0.19118030384080953
damped_velocity_005,net_clipped_selected,29,deathCircle,complete,27394,0.21424804730775238,-0.05872599409989476
damped_velocity_005,net_clipped_selected,29,gates,complete,15281,0.25704142273257347,-0.05618323354386234
damped_velocity_005,net_clipped_selected,29,hyang,complete,76409,0.36297303075557563,-0.06125020925744096
damped_velocity_005,net_clipped_selected,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_clipped_selected,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_clipped_selected,29,gates,zero_CV,1565,,0.0
damped_velocity_005,net_clipped_selected,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,matched_net_population,29,coupa,all,27778,1.8505528704040208,-0.2203676456400867
damped_velocity_005,matched_net_population,29,deathCircle,all,35760,0.34821808118220554,-0.08639528048709266
damped_velocity_005,matched_net_population,29,gates,all,20236,0.30055895525604726,-0.05939503117742717
damped_velocity_005,matched_net_population,29,hyang,all,89183,0.561064280620438,-0.08934029046497116
damped_velocity_005,matched_net_population,29,coupa,hard,4416,0.9903828259662628,-0.4226126014071241
damped_velocity_005,matched_net_population,29,deathCircle,hard,12715,0.25522974100284923,-0.14375353219151776
damped_velocity_005,matched_net_population,29,gates,hard,6404,0.12649948043256254,-0.05701639846733997
damped_velocity_005,matched_net_population,29,hyang,hard,18309,0.5132260218499551,-0.226651050578333
damped_velocity_005,matched_net_population,29,coupa,positive_easy,11220,2.0682688026316676,-0.04561405056166912
damped_velocity_005,matched_net_population,29,deathCircle,positive_easy,4581,0.22126858122137882,-0.00591240668216253
damped_velocity_005,matched_net_population,29,gates,positive_easy,2923,0.6526882024785019,-0.01846569384798169
damped_velocity_005,matched_net_population,29,hyang,positive_easy,19679,0.5639399410588886,-0.015003319596987197
damped_velocity_005,matched_net_population,29,coupa,complete,24834,2.007610945365068,-0.23913426145695205
damped_velocity_005,matched_net_population,29,deathCircle,complete,27394,0.38286197244928877,-0.10494354659314098
damped_velocity_005,matched_net_population,29,gates,complete,15281,0.3312555901812675,-0.07240471200327292
damped_velocity_005,matched_net_population,29,hyang,complete,76409,0.5961052546590739,-0.10059031524001938
damped_velocity_005,matched_net_population,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,matched_net_population,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,matched_net_population,29,gates,zero_CV,1565,,0.0
damped_velocity_005,matched_net_population,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,matched_net_clipped_population,29,coupa,all,27778,1.6126229182985785,-0.19203445710422606
damped_velocity_005,matched_net_clipped_population,29,deathCircle,all,35760,0.3156912139779644,-0.07832514292865156
damped_velocity_005,matched_net_clipped_population,29,gates,all,20236,0.25783302430285593,-0.050951735921469066
damped_velocity_005,matched_net_clipped_population,29,hyang,all,89183,0.47158194857953584,-0.07509169576352726
damped_velocity_005,matched_net_clipped_population,29,coupa,hard,4416,0.3812368902108232,-0.1626800361437688
damped_velocity_005,matched_net_clipped_population,29,deathCircle,hard,12715,0.2064517535521282,-0.11628021359751983
damped_velocity_005,matched_net_clipped_population,29,gates,hard,6404,0.05777951472037968,-0.026042635300015604
damped_velocity_005,matched_net_clipped_population,29,hyang,hard,18309,0.31427643174859465,-0.138790864833922
damped_velocity_005,matched_net_clipped_population,29,coupa,positive_easy,11220,2.384004837596565,-0.05257736183180217
damped_velocity_005,matched_net_clipped_population,29,deathCircle,positive_easy,4581,0.3217692614815193,-0.008597834908131485
damped_velocity_005,matched_net_clipped_population,29,gates,positive_easy,2923,0.6673977268792819,-0.018881852088934448
damped_velocity_005,matched_net_clipped_population,29,hyang,positive_easy,19679,0.6305360572311014,-0.01677507354116381
damped_velocity_005,matched_net_clipped_population,29,coupa,complete,24834,1.7703070927313047,-0.2108680868420567
damped_velocity_005,matched_net_clipped_population,29,deathCircle,complete,27394,0.3477927037185746,-0.09533096111361417
damped_velocity_005,matched_net_clipped_population,29,gates,complete,15281,0.2894180432424953,-0.06326000433096723
damped_velocity_005,matched_net_clipped_population,29,hyang,complete,76409,0.5015214595771589,-0.08462968800258963
damped_velocity_005,matched_net_clipped_population,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,matched_net_clipped_population,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,matched_net_clipped_population,29,gates,zero_CV,1565,,0.0
damped_velocity_005,matched_net_clipped_population,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,matched_net_selected,29,coupa,all,27778,1.6321963863020206,-0.19436530597102397
damped_velocity_005,matched_net_selected,29,deathCircle,all,35760,0.21415781454465765,-0.053134014159383014
damped_velocity_005,matched_net_selected,29,gates,all,20236,0.2710191922361216,-0.053557523710555444
damped_velocity_005,matched_net_selected,29,hyang,all,89183,0.40530371995602943,-0.06453797420032359
damped_velocity_005,matched_net_selected,29,coupa,hard,4416,0.5206767965762471,-0.2221813320306012
damped_velocity_005,matched_net_selected,29,deathCircle,hard,12715,0.05718840701296468,-0.03221033519141514
damped_velocity_005,matched_net_selected,29,gates,hard,6404,0.07089273583609224,-0.031953083609899124
damped_velocity_005,matched_net_selected,29,hyang,hard,18309,0.18594654590237125,-0.08211777693630751
damped_velocity_005,matched_net_selected,29,coupa,positive_easy,11220,2.325843670837424,-0.05129466279485806
damped_velocity_005,matched_net_selected,29,deathCircle,positive_easy,4581,0.6456827122108155,-0.017252963620771222
damped_velocity_005,matched_net_selected,29,gates,positive_easy,2923,0.9897909328202337,-0.02800292125636883
damped_velocity_005,matched_net_selected,29,hyang,positive_easy,19679,0.6994749246509113,-0.01860915512547523
damped_velocity_005,matched_net_selected,29,coupa,complete,24834,1.7835612129787348,-0.21244683608326298
damped_velocity_005,matched_net_selected,29,deathCircle,complete,27394,0.23907479160896195,-0.06553107474204367
damped_velocity_005,matched_net_selected,29,gates,complete,15281,0.29813175472930276,-0.06516461753413338
damped_velocity_005,matched_net_selected,29,hyang,complete,76409,0.433553828733213,-0.07316042924455246
damped_velocity_005,matched_net_selected,29,coupa,zero_CV,2463,,0.0
damped_velocity_005,matched_net_selected,29,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,matched_net_selected,29,gates,zero_CV,1565,,0.0
damped_velocity_005,matched_net_selected,29,hyang,zero_CV,4554,,0.0
damped_velocity_005,old_strict,43,coupa,all,27778,3.3986762722211017,-0.4047213675330852
damped_velocity_005,old_strict,43,deathCircle,all,35760,5.127772300969536,-1.2722352748374206
damped_velocity_005,old_strict,43,gates,all,20236,2.19599735732271,-0.4339625528462996
damped_velocity_005,old_strict,43,hyang,all,89183,3.848305756371506,-0.6127796153625358
damped_velocity_005,old_strict,43,coupa,hard,4416,3.9433200373910737,-1.6826793594252436
damped_velocity_005,old_strict,43,deathCircle,hard,12715,6.215402703466877,-3.5007130795392385
damped_velocity_005,old_strict,43,gates,hard,6404,2.859936955428166,-1.2890432789491655
damped_velocity_005,old_strict,43,hyang,hard,18309,5.953504380003016,-2.6291886321089066
damped_velocity_005,old_strict,43,coupa,positive_easy,11220,1.1330868194332155,-0.024989343457979984
damped_velocity_005,old_strict,43,deathCircle,positive_easy,4581,-2.49439089976351,0.06665136705030994
damped_velocity_005,old_strict,43,gates,positive_easy,2923,-1.9853767157607782,0.05616978898489755
damped_velocity_005,old_strict,43,hyang,positive_easy,19679,-1.4807918516970942,0.03939567281918421
damped_velocity_005,old_strict,43,coupa,complete,24834,3.6051527783318438,-0.4294236137117178
damped_velocity_005,old_strict,43,deathCircle,complete,27394,5.457264091002689,-1.4958514807345509
damped_velocity_005,old_strict,43,gates,complete,15281,2.2117479758288594,-0.48343629499529683
damped_velocity_005,old_strict,43,hyang,complete,76409,3.9625634376206698,-0.6686663172878866
damped_velocity_005,old_strict,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,old_strict,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,old_strict,43,gates,zero_CV,1565,,0.0
damped_velocity_005,old_strict,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,positive_population,43,coupa,all,27778,1.6373441291093527,-0.19497830978245467
damped_velocity_005,positive_population,43,deathCircle,all,35760,0.5277104955525469,-0.13092857247521295
damped_velocity_005,positive_population,43,gates,all,20236,0.27278439932292287,-0.053906355539126594
damped_velocity_005,positive_population,43,hyang,all,89183,0.4833958055363019,-0.07697285884677108
damped_velocity_005,positive_population,43,coupa,hard,4416,0.6082715912537173,-0.2595594681187876
damped_velocity_005,positive_population,43,deathCircle,hard,12715,0.4235946420343639,-0.2385820154445213
damped_velocity_005,positive_population,43,gates,hard,6404,0.10283374609925122,-0.0463496752985435
damped_velocity_005,positive_population,43,hyang,hard,18309,0.3630204011315863,-0.16031719319543214
damped_velocity_005,positive_population,43,coupa,positive_easy,11220,2.4621085358309758,-0.054299877800608964
damped_velocity_005,positive_population,43,deathCircle,positive_easy,4581,0.19593367446035792,-0.0052354453567047265
damped_velocity_005,positive_population,43,gates,positive_easy,2923,0.4940562897851386,-0.013977718849824683
damped_velocity_005,positive_population,43,hyang,positive_easy,19679,0.47713147196668526,-0.012693826846624567
damped_velocity_005,positive_population,43,coupa,complete,24834,1.7789656402196763,-0.21189943973625347
damped_velocity_005,positive_population,43,deathCircle,complete,27394,0.5550322266124175,-0.15213589890259982
damped_velocity_005,positive_population,43,gates,complete,15281,0.30739229194211015,-0.06718875403103652
damped_velocity_005,positive_population,43,hyang,complete,76409,0.5166685445694208,-0.08718569642967466
damped_velocity_005,positive_population,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,positive_population,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,positive_population,43,gates,zero_CV,1565,,0.0
damped_velocity_005,positive_population,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_point,43,coupa,all,27778,1.388781536553374,-0.16537896453175804
damped_velocity_005,net_point,43,deathCircle,all,35760,0.1754760897805352,-0.04353681446953672
damped_velocity_005,net_point,43,gates,all,20236,0.23837338895053017,-0.047106215339763224
damped_velocity_005,net_point,43,hyang,all,89183,0.32456960287748915,-0.05168238934246361
damped_velocity_005,net_point,43,coupa,hard,4416,0.035934516877333955,-0.015333847942102352
damped_velocity_005,net_point,43,deathCircle,hard,12715,0.007908392607380854,-0.004454259001327898
damped_velocity_005,net_point,43,gates,hard,6404,0.018138492009645013,-0.008175460361435682
damped_velocity_005,net_point,43,hyang,hard,18309,0.03448479657433001,-0.015229187608959194
damped_velocity_005,net_point,43,coupa,positive_easy,11220,2.6215969674226347,-0.057817270401303134
damped_velocity_005,net_point,43,deathCircle,positive_easy,4581,0.7607795575049869,-0.020328408645351015
damped_velocity_005,net_point,43,gates,positive_easy,2923,0.981226312267891,-0.027760613121423194
damped_velocity_005,net_point,43,hyang,positive_easy,19679,0.7837177094913717,-0.020850389222724086
damped_velocity_005,net_point,43,coupa,complete,24834,1.5379998833430664,-0.18319708162242776
damped_velocity_005,net_point,43,deathCircle,complete,27394,0.19434009100081084,-0.053269167121474226
damped_velocity_005,net_point,43,gates,complete,15281,0.26508951663186675,-0.05794235833518968
damped_velocity_005,net_point,43,hyang,complete,76409,0.34855162502190895,-0.05881665622697341
damped_velocity_005,net_point,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_point,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_point,43,gates,zero_CV,1565,,0.0
damped_velocity_005,net_point,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,parent_net_population,43,coupa,all,27778,2.3023146912762305,-0.27416437333582344
damped_velocity_005,parent_net_population,43,deathCircle,all,35760,0.6990505934005076,-0.17343921914239502
damped_velocity_005,parent_net_population,43,gates,all,20236,0.4399237637893294,-0.0869356417735041
damped_velocity_005,parent_net_population,43,hyang,all,89183,0.851406214890682,-0.1355724845964179
damped_velocity_005,parent_net_population,43,coupa,hard,4416,1.6394790586641395,-0.6995926138547119
damped_velocity_005,parent_net_population,43,deathCircle,hard,12715,0.5895521413297411,-0.33205457324144305
damped_velocity_005,parent_net_population,43,gates,hard,6404,0.2282499099702573,-0.10287779659250162
damped_velocity_005,parent_net_population,43,hyang,hard,18309,0.8476085973421865,-0.3743211974606311
damped_velocity_005,parent_net_population,43,coupa,positive_easy,11220,2.038533867091097,-0.04495826981814588
damped_velocity_005,parent_net_population,43,deathCircle,positive_easy,4581,0.005593435358708376,-0.00014945937831978284
damped_velocity_005,parent_net_population,43,gates,positive_easy,2923,0.7937204574318679,-0.022455743664678174
damped_velocity_005,parent_net_population,43,hyang,positive_easy,19679,0.3057074432950002,-0.0081331825270623
damped_velocity_005,parent_net_population,43,coupa,complete,24834,2.484158263483538,-0.2958976454336373
damped_velocity_005,parent_net_population,43,deathCircle,complete,27394,0.7429491776763664,-0.20364446524953195
damped_velocity_005,parent_net_population,43,gates,complete,15281,0.4681690262300031,-0.10233078178239197
damped_velocity_005,parent_net_population,43,hyang,complete,76409,0.9024666491548317,-0.1522875432192059
damped_velocity_005,parent_net_population,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,parent_net_population,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,parent_net_population,43,gates,zero_CV,1565,,0.0
damped_velocity_005,parent_net_population,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_population,43,coupa,all,27778,2.3023146912762305,-0.27416437333582344
damped_velocity_005,net_population,43,deathCircle,all,35760,0.6990505934005076,-0.17343921914239502
damped_velocity_005,net_population,43,gates,all,20236,0.4399237637893294,-0.0869356417735041
damped_velocity_005,net_population,43,hyang,all,89183,0.8511987845740587,-0.135539454718419
damped_velocity_005,net_population,43,coupa,hard,4416,1.6394790586641395,-0.6995926138547119
damped_velocity_005,net_population,43,deathCircle,hard,12715,0.5895521413297411,-0.33205457324144305
damped_velocity_005,net_population,43,gates,hard,6404,0.2282499099702573,-0.10287779659250162
damped_velocity_005,net_population,43,hyang,hard,18309,0.8471207936979086,-0.3741057734490951
damped_velocity_005,net_population,43,coupa,positive_easy,11220,2.038533867091097,-0.04495826981814588
damped_velocity_005,net_population,43,deathCircle,positive_easy,4581,0.005593435358708376,-0.00014945937831978284
damped_velocity_005,net_population,43,gates,positive_easy,2923,0.7937204574318679,-0.022455743664678174
damped_velocity_005,net_population,43,hyang,positive_easy,19679,0.3057074432950002,-0.0081331825270623
damped_velocity_005,net_population,43,coupa,complete,24834,2.484158263483538,-0.2958976454336373
damped_velocity_005,net_population,43,deathCircle,complete,27394,0.7429491776763664,-0.20364446524953195
damped_velocity_005,net_population,43,gates,complete,15281,0.4681690262300031,-0.10233078178239197
damped_velocity_005,net_population,43,hyang,complete,76409,0.9021607480830474,-0.15223592366879402
damped_velocity_005,net_population,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_population,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_population,43,gates,zero_CV,1565,,0.0
damped_velocity_005,net_population,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_clipped_population,43,coupa,all,27778,1.8651515827728393,-0.2221060903641181
damped_velocity_005,net_clipped_population,43,deathCircle,all,35760,0.610801182479126,-0.1515439385082331
damped_velocity_005,net_clipped_population,43,gates,all,20236,0.3615889161686425,-0.07145548177379268
damped_velocity_005,net_clipped_population,43,hyang,all,89183,0.5847888260770429,-0.0931180354675547
damped_velocity_005,net_clipped_population,43,coupa,hard,4416,0.6428918734390998,-0.2743325105547143
damped_velocity_005,net_clipped_population,43,deathCircle,hard,12715,0.4717612515767411,-0.26571098649703373
damped_velocity_005,net_clipped_population,43,gates,hard,6404,0.12578012425902285,-0.056692167110099945
damped_velocity_005,net_clipped_population,43,hyang,hard,18309,0.407773533468625,-0.18008108674139578
damped_velocity_005,net_clipped_population,43,coupa,positive_easy,11220,2.6191937476720772,-0.057764269269596547
damped_velocity_005,net_clipped_population,43,deathCircle,positive_easy,4581,0.3210072987778423,-0.008577474885230973
damped_velocity_005,net_clipped_population,43,gates,positive_easy,2923,0.859434091231337,-0.02431489760490768
damped_velocity_005,net_clipped_population,43,hyang,positive_easy,19679,0.5219500360955642,-0.01388620070161517
damped_velocity_005,net_clipped_population,43,coupa,complete,24834,2.0340540897137105,-0.2422840060870115
damped_velocity_005,net_clipped_population,43,deathCircle,complete,27394,0.6466021826572299,-0.17723548214729945
damped_velocity_005,net_clipped_population,43,gates,complete,15281,0.40448005773763285,-0.08840986525098415
damped_velocity_005,net_clipped_population,43,hyang,complete,76409,0.6263089948286726,-0.1056870724340584
damped_velocity_005,net_clipped_population,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_clipped_population,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_clipped_population,43,gates,zero_CV,1565,,0.0
damped_velocity_005,net_clipped_population,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_selected,43,coupa,all,27778,1.9337326250371656,-0.23027286206842135
damped_velocity_005,net_selected,43,deathCircle,all,35760,0.28315705341819264,-0.07025319583896916
damped_velocity_005,net_selected,43,gates,all,20236,0.28498866655469746,-0.05631810478183752
damped_velocity_005,net_selected,43,hyang,all,89183,0.5045258928337737,-0.08033747891244047
damped_velocity_005,net_selected,43,coupa,hard,4416,0.9289699521307759,-0.39640672051840653
damped_velocity_005,net_selected,43,deathCircle,hard,12715,0.10749500923471489,-0.06054461838864711
damped_velocity_005,net_selected,43,gates,hard,6404,0.0771465002739502,-0.03477180763857035
damped_velocity_005,net_selected,43,hyang,hard,18309,0.29569014847782293,-0.1305827840852416
damped_velocity_005,net_selected,43,coupa,positive_easy,11220,2.5023219973523414,-0.05518675423792763
damped_velocity_005,net_selected,43,deathCircle,positive_easy,4581,0.6998437222599518,-0.018700172781509927
damped_velocity_005,net_selected,43,gates,positive_easy,2923,0.9048871200275754,-0.025600843499176573
damped_velocity_005,net_selected,43,hyang,positive_easy,19679,0.570947164908453,-0.015189743028364067
damped_velocity_005,net_selected,43,coupa,complete,24834,2.0950433441887517,-0.24954867076687393
damped_velocity_005,net_selected,43,deathCircle,complete,27394,0.31835601231787747,-0.08726228096814381
damped_velocity_005,net_selected,43,gates,complete,15281,0.3163464552120465,-0.06914592436115896
damped_velocity_005,net_selected,43,hyang,complete,76409,0.5411243586369241,-0.09131251468412671
damped_velocity_005,net_selected,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_selected,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_selected,43,gates,zero_CV,1565,,0.0
damped_velocity_005,net_selected,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,net_clipped_selected,43,coupa,all,27778,1.4425535161063263,-0.17178224256018026
damped_velocity_005,net_clipped_selected,43,deathCircle,all,35760,0.1907614058325291,-0.04732920561465548
damped_velocity_005,net_clipped_selected,43,gates,all,20236,0.24502047843845132,-0.04841978154855653
damped_velocity_005,net_clipped_selected,43,hyang,all,89183,0.33755150625429664,-0.053749544673026506
damped_velocity_005,net_clipped_selected,43,coupa,hard,4416,0.04526508166674548,-0.01931535302767884
damped_velocity_005,net_clipped_selected,43,deathCircle,hard,12715,0.01570011390514825,-0.008842804999162013
damped_velocity_005,net_clipped_selected,43,gates,hard,6404,0.02380227314781047,-0.010728264539771715
damped_velocity_005,net_clipped_selected,43,hyang,hard,18309,0.03845986466587403,-0.016984658533488073
damped_velocity_005,net_clipped_selected,43,coupa,positive_easy,11220,2.6242507974230223,-0.05787579854603253
damped_velocity_005,net_clipped_selected,43,deathCircle,positive_easy,4581,0.78982386855172,-0.021104487100609415
damped_velocity_005,net_clipped_selected,43,gates,positive_easy,2923,0.9993913896941153,-0.028274535017366542
damped_velocity_005,net_clipped_selected,43,hyang,positive_easy,19679,0.7837355816439517,-0.02085086470175579
damped_velocity_005,net_clipped_selected,43,coupa,complete,24834,1.5972570504291017,-0.19025543071136042
damped_velocity_005,net_clipped_selected,43,deathCircle,complete,27394,0.2118705527181186,-0.05807431612663905
damped_velocity_005,net_clipped_selected,43,gates,complete,15281,0.27259808453977685,-0.05958355538376381
damped_velocity_005,net_clipped_selected,43,hyang,complete,76409,0.36234014154929994,-0.06114341180133209
damped_velocity_005,net_clipped_selected,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,net_clipped_selected,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,net_clipped_selected,43,gates,zero_CV,1565,,0.0
damped_velocity_005,net_clipped_selected,43,hyang,zero_CV,4554,,0.0
damped_velocity_005,matched_net_population,43,coupa,all,27778,1.8265208978194392,-0.2175058688688054
damped_velocity_005,matched_net_population,43,deathCircle,all,35760,0.35131153059735354,-0.08716278638163644
damped_velocity_005,matched_net_population,43,gates,all,20236,0.3055290118896159,-0.06037719013007958
damped_velocity_005,matched_net_population,43,hyang,all,89183,0.5215237961937569,-0.08304411641536191
damped_velocity_005,matched_net_population,43,coupa,hard,4416,0.9851915299710967,-0.42039739023052647
damped_velocity_005,matched_net_population,43,deathCircle,hard,12715,0.25557108799201256,-0.14394578970509286
damped_velocity_005,matched_net_population,43,gates,hard,6404,0.12789114930563672,-0.05764365754168921
damped_velocity_005,matched_net_population,43,hyang,hard,18309,0.4489440240399434,-0.19826281281050484
damped_velocity_005,matched_net_population,43,coupa,positive_easy,11220,2.000340675348744,-0.04411594885046988
damped_velocity_005,matched_net_population,43,deathCircle,positive_easy,4581,0.18454093713848874,-0.004931025741872208
damped_velocity_005,matched_net_population,43,gates,positive_easy,2923,0.64220310641524,-0.018169052092951166
damped_velocity_005,matched_net_population,43,hyang,positive_easy,19679,0.4988138528982389,-0.013270674959437567
damped_velocity_005,matched_net_population,43,coupa,complete,24834,1.976839632224181,-0.23546897199487127
damped_velocity_005,matched_net_population,43,deathCircle,complete,27394,0.38565512064900886,-0.1057091563933632
damped_velocity_005,matched_net_population,43,gates,complete,15281,0.3357439988744826,-0.07338577299791993
damped_velocity_005,matched_net_population,43,hyang,complete,76409,0.5545084180329285,-0.09357101977750304
damped_velocity_005,matched_net_population,43,coupa,zero_CV,2463,,0.0
damped_velocity_005,matched_net_population,43,deathCircle,zero_CV,2984,,0.0
damped_velocity_005,matched_net_population,43,gates,zero_CV,1565,,0.0
