tag,pair,bank,weighting,bin,mean_target_minus_cap,normalized_mean_target_minus_cap,rows
fold0_seed17_controller2_full_eu-locality-008,full,in_sample_prev,uniform_positive_envelope,2,-0.9030385636567873,-3.153622831491627,2297
fold0_seed17_controller2_full_eu-locality-008,full,oof,registered_risk_weights,0,-0.002659618262683381,-0.005640002447792107,2059
fold0_seed17_controller2_full_eu-locality-008,full,oof,registered_risk_weights,1,-0.2719344790791151,-0.7918978430793799,2371
fold0_seed17_controller2_full_eu-locality-008,full,oof,registered_risk_weights,2,-0.8161819232825804,-2.965973459212816,2462
fold0_seed17_controller2_full_eu-locality-008,full,oof,uniform_positive_envelope,0,-0.07016398632446672,-0.28903550886956153,2298
fold0_seed17_controller2_full_eu-locality-008,full,oof,uniform_positive_envelope,1,-0.3190743702937485,-1.668998703726861,2297
fold0_seed17_controller2_full_eu-locality-008,full,oof,uniform_positive_envelope,2,-0.8753822009948606,-5.629139796769972,2297
fold0_seed17_controller2_full_eu-locality-008,full,original_in_sample,registered_risk_weights,0,-0.08741527243658284,-0.31944300532548814,2256
fold0_seed17_controller2_full_eu-locality-008,full,original_in_sample,registered_risk_weights,1,-0.2792872328778975,-1.8756278078146527,2464
fold0_seed17_controller2_full_eu-locality-008,full,original_in_sample,registered_risk_weights,2,-0.7414960461554239,-1.312812705426527,2172
fold0_seed17_controller2_full_eu-locality-008,full,original_in_sample,uniform_positive_envelope,0,-0.11326526441865772,-0.7575475379565155,2298
fold0_seed17_controller2_full_eu-locality-008,full,original_in_sample,uniform_positive_envelope,1,-0.2813684624741769,-1.9110957873240972,2297
fold0_seed17_controller2_full_eu-locality-008,full,original_in_sample,uniform_positive_envelope,2,-0.7577155393137193,-2.7549651489048914,2297
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_next,registered_risk_weights,0,-0.25033226047444024,-2.1779170114270303,12093
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_next,registered_risk_weights,1,-0.4975074187541849,-2.5359826050990204,26800
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_next,registered_risk_weights,2,-0.7901853585165962,-5.9305353770861196,36831
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_next,uniform_positive_envelope,0,-0.628059142878941,-3.2005427689028996,25242
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_next,uniform_positive_envelope,1,-0.5461738408351662,-1.9160022734183049,25241
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_next,uniform_positive_envelope,2,-0.7429358725206053,-5.251629935263461,25241
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_prev,registered_risk_weights,0,-0.30080760102951515,-2.5051814008299944,17957
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_prev,registered_risk_weights,1,-0.4390428594613418,-2.80744093362778,23765
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_prev,registered_risk_weights,2,-0.8596759571120265,-4.916397739763495,34002
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_prev,uniform_positive_envelope,0,-0.45011455746790413,-2.308873788437081,25242
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_prev,uniform_positive_envelope,1,-0.4798505826338232,-1.944420228038375,25241
fold0_seed17_controller2_full_eu-locality-020,full,in_sample_prev,uniform_positive_envelope,2,-0.9278819712911113,-4.589619628276194,25241
fold0_seed17_controller2_full_eu-locality-020,full,oof,registered_risk_weights,0,-0.30720028236205094,-1.5620608697501082,26393
fold0_seed17_controller2_full_eu-locality-020,full,oof,registered_risk_weights,1,-0.4282743413820428,-3.349313446263676,21534
fold0_seed17_controller2_full_eu-locality-020,full,oof,registered_risk_weights,2,-0.731415439229522,-6.090601463837429,27797
fold0_seed17_controller2_full_eu-locality-020,full,oof,uniform_positive_envelope,0,-0.1841252336428672,-0.6623571998194231,25242
fold0_seed17_controller2_full_eu-locality-020,full,oof,uniform_positive_envelope,1,-0.33029548740144477,-1.8553771061063806,25241
fold0_seed17_controller2_full_eu-locality-020,full,oof,uniform_positive_envelope,2,-0.9096773843443099,-5.182393209793296,25241
fold0_seed17_controller2_full_eu-locality-020,full,original_in_sample,registered_risk_weights,0,-0.30653364641396763,-2.32072046891411,16499
fold0_seed17_controller2_full_eu-locality-020,full,original_in_sample,registered_risk_weights,1,-0.5058989943543057,-2.9116658142609175,23943
fold0_seed17_controller2_full_eu-locality-020,full,original_in_sample,registered_risk_weights,2,-0.782032876057996,-5.294932658557179,35282
fold0_seed17_controller2_full_eu-locality-020,full,original_in_sample,uniform_positive_envelope,0,-0.5013620193519741,-2.5000863751241797,25242
fold0_seed17_controller2_full_eu-locality-020,full,original_in_sample,uniform_positive_envelope,1,-0.5220829311371171,-1.9157801941099981,25241
fold0_seed17_controller2_full_eu-locality-020,full,original_in_sample,uniform_positive_envelope,2,-0.8694552666385007,-5.46633342460252,25241
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_next,registered_risk_weights,0,-0.19840990685077906,-2.564244813861745,10879
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_next,registered_risk_weights,1,-0.5663295299980426,-1.9945808711447042,30819
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_next,registered_risk_weights,2,-0.7667233837155112,-1.694786560969088,30441
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_next,uniform_positive_envelope,0,-0.6541876512883402,-3.7516154611482824,24047
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_next,uniform_positive_envelope,1,-0.5421339004282089,-1.9433584113202695,24046
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_next,uniform_positive_envelope,2,-0.7352614885124207,-4.775467949828465,24046
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_prev,registered_risk_weights,0,-0.364627839621905,-1.7417884610581003,14326
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_prev,registered_risk_weights,1,-0.5387671796017395,-3.293701335393941,25617
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_prev,registered_risk_weights,2,-0.7441528021036019,-1.5841165113034132,32196
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_prev,uniform_positive_envelope,0,-0.6389599627919005,-3.541923026368434,24047
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_prev,uniform_positive_envelope,1,-0.6973550772708957,-2.6550758842477546,24046
fold0_seed17_controller2_full_eu-locality-048,full,in_sample_prev,uniform_positive_envelope,2,-0.7876099312587448,-4.516785460598959,24046
fold0_seed17_controller2_full_eu-locality-048,full,oof,registered_risk_weights,0,-0.2637670254030198,-0.9973585822332189,31491
fold0_seed17_controller2_full_eu-locality-048,full,oof,registered_risk_weights,1,-0.4817802329522162,-1.1591038735196728,18485
fold0_seed17_controller2_full_eu-locality-048,full,oof,registered_risk_weights,2,-0.9989583891673988,-4.534057291614641,22163
fold0_seed17_controller2_full_eu-locality-048,full,oof,uniform_positive_envelope,0,-0.134778371530805,-0.5160950166817019,24047
fold0_seed17_controller2_full_eu-locality-048,full,oof,uniform_positive_envelope,1,-0.39769278054817936,-1.9799893633508294,24046
fold0_seed17_controller2_full_eu-locality-048,full,oof,uniform_positive_envelope,2,-1.0076967239173866,-6.588794131815862,24046
fold0_seed17_controller2_full_eu-locality-048,full,original_in_sample,registered_risk_weights,0,-0.23448649613204126,-1.1060617190522888,16058
fold0_seed17_controller2_full_eu-locality-048,full,original_in_sample,registered_risk_weights,1,-0.48496370924071147,-2.228263885171387,28764
fold0_seed17_controller2_full_eu-locality-048,full,original_in_sample,registered_risk_weights,2,-0.8531706243190662,-1.9128271732335402,27317
fold0_seed17_controller2_full_eu-locality-048,full,original_in_sample,uniform_positive_envelope,0,-0.4867769275707233,-2.721424749872051,24047
fold0_seed17_controller2_full_eu-locality-048,full,original_in_sample,uniform_positive_envelope,1,-0.4991591461477375,-1.8280138238043848,24046
fold0_seed17_controller2_full_eu-locality-048,full,original_in_sample,uniform_positive_envelope,2,-0.8821077543988504,-5.537136923754049,24046
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_next,registered_risk_weights,0,-0.2408237346259789,-1.906623627889646,16449
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_next,registered_risk_weights,1,-0.48647527140073676,-1.8656019661744887,30306
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_next,registered_risk_weights,2,-1.00837916948841,-2.2292413719392274,26022
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_next,uniform_positive_envelope,0,-0.4522764434501021,-2.617708263963026,24259
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_next,uniform_positive_envelope,1,-0.48440297565684776,-2.029486417480163,24259
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_next,uniform_positive_envelope,2,-0.9410024212499986,-4.469667992600325,24259
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_prev,registered_risk_weights,0,-0.40140738662524,-2.902938056364216,15547
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_prev,registered_risk_weights,1,-0.6064581296859596,-3.8357626572912737,27843
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_prev,registered_risk_weights,2,-0.9117943486243303,-1.8441922199386327,29387
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_prev,uniform_positive_envelope,0,-0.6367493701384785,-3.534877656029939,24259
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_prev,uniform_positive_envelope,1,-0.7005494498130993,-2.689602747001685,24259
fold0_seed17_controller2_full_eu-locality-067,full,in_sample_prev,uniform_positive_envelope,2,-0.8028899633965367,-4.570918429979343,24259
fold0_seed17_controller2_full_eu-locality-067,full,oof,registered_risk_weights,0,-0.27709106581336507,-0.6613494205056107,32320
fold0_seed17_controller2_full_eu-locality-067,full,oof,registered_risk_weights,1,-0.668749340247472,-2.5672300319715,19848
fold0_seed17_controller2_full_eu-locality-067,full,oof,registered_risk_weights,2,-0.9000573153957685,-4.235779643096318,20609
fold0_seed17_controller2_full_eu-locality-067,full,oof,uniform_positive_envelope,0,-0.1164951046722299,-0.42989566953071123,24259
fold0_seed17_controller2_full_eu-locality-067,full,oof,uniform_positive_envelope,1,-0.32423004510469305,-1.5747944454013834,24259
fold0_seed17_controller2_full_eu-locality-067,full,oof,uniform_positive_envelope,2,-0.9507852586403036,-7.681174685524625,24259
fold0_seed17_controller2_full_eu-locality-067,full,original_in_sample,registered_risk_weights,0,-0.4668280712503424,-1.8241648154503185,21220
fold0_seed17_controller2_full_eu-locality-067,full,original_in_sample,registered_risk_weights,1,-0.506206115380759,-3.1280419765181935,27505
fold0_seed17_controller2_full_eu-locality-067,full,original_in_sample,registered_risk_weights,2,-0.8512219827124861,-1.916665339388722,24052
fold0_seed17_controller2_full_eu-locality-067,full,original_in_sample,uniform_positive_envelope,0,-0.4927867127806317,-2.0949103583975104,24259
fold0_seed17_controller2_full_eu-locality-067,full,original_in_sample,uniform_positive_envelope,1,-0.46649933368680035,-2.2059886238915953,24259
fold0_seed17_controller2_full_eu-locality-067,full,original_in_sample,uniform_positive_envelope,2,-0.861247217217388,-4.884370428349366,24259
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,registered_risk_weights,0,-0.008729116336293146,-0.4495705479048586,1641
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,registered_risk_weights,1,-0.16284641841024405,-1.7973804589682885,1596
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,registered_risk_weights,2,-1.06416454231111,-2.0050712250066884,1584
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,uniform_positive_envelope,0,-0.00794495456505155,-0.40808734979721156,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,uniform_positive_envelope,1,-0.16520296083809985,-1.880161974485982,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,uniform_positive_envelope,2,-1.0503997477737312,-3.8894084520512724,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,registered_risk_weights,0,-0.01572269294024891,-0.10726695319761699,1619
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,registered_risk_weights,1,-0.22974024853704983,-1.8444102228958412,1598
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,registered_risk_weights,2,-1.2262438046221806,-2.436903164347862,1604
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.018588065234734233,-0.14097261803685943,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.24308433908664007,-2.627466315053186,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,uniform_positive_envelope,2,-1.2221335513341787,-5.206924150127834,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,oof,registered_risk_weights,0,0.0235225329773446,0.0714169057249767,1461
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,oof,registered_risk_weights,1,-0.12789876961210173,-0.3096060051793902,1659
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,oof,registered_risk_weights,2,-1.0106189978632782,-9.611436190071291,1701
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,oof,uniform_positive_envelope,0,-0.01071629608281037,-0.0705561485855857,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,oof,uniform_positive_envelope,1,-0.17155398157046897,-0.7936626748245689,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,oof,uniform_positive_envelope,2,-1.081408464652012,-10.198269041370025,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,registered_risk_weights,0,-0.0034803819138717134,-0.030599114133548683,1598
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,registered_risk_weights,1,-0.14523695661265051,-0.8965447840641698,1628
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,registered_risk_weights,2,-0.9990693599131332,-1.9937393860794894,1595
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,uniform_positive_envelope,0,-0.011617102118867122,-0.22583800518222952,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,uniform_positive_envelope,1,-0.1502333113810292,-0.9347131659383252,1607
fold0_seed17_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,uniform_positive_envelope,2,-1.0362491844395856,-4.520133634285649,1607
fold0_seed17_controller2_motion_only_eu-locality-020,motion_only,in_sample_next,registered_risk_weights,0,-0.07125443078544683,-0.8637820672732001,6417
fold0_seed17_controller2_motion_only_eu-locality-020,motion_only,in_sample_next,registered_risk_weights,1,-0.4969355246386966,-3.035508336921684,16435
