view,locality,slice,rows,mean_cv,gain_pred,gain_actual,harm_pred,harm_actual,gain_mae,harm_mae,risk_mass_pred,risk_mass_actual,risk_harm_pred,risk_harm_actual,risk_mass_mae,risk_harm_mae
neural_fold0_seed17_all_utility_only,eu-locality-119,selected,2,6.807875793114512,1.4027758836746216,0.7909581826304284,0.17800089716911316,1.6015078731472072,1.8015335516308633,1.423506975978094,22.116127014160156,6.807875793114512,0.21162310242652893,1.6015078731472072,15.308251221045644,1.6503524192268428
neural_fold0_seed17_all_utility_only,eu-locality-124,population,3550,42.613481942133895,4.1375532150268555,6.1494347458132514,3.1818745136260986,2.665158446331483,5.517998014506412,3.779658674176769,28.12827344378955,42.61348194213386,2.7242336376315692,2.665158446331483,29.569021898918873,3.693189602345538
neural_fold0_seed17_all_utility_only,eu-locality-124,selected,7,12.63304846124097,1.5041475296020508,2.789751438096157,3.4309963995327736e-14,0.0,1.5489119793404014,3.430996589325974e-14,16.404944317681448,12.63304846124097,0.11734496429562569,0.0,7.1608165974932945,0.11734496429562569
neural_fold0_seed17_all_risk_only,eu-locality-007,population,5526,13.731098649130566,2.47263240814209,2.5169746667056327,1.2628194093704224,1.3636854239269718,2.8055263775187314,1.891179891905474,18.335390090942383,13.731098649130544,1.5087109804153442,1.3636854239269718,12.134791757988406,1.8607649055365463
neural_fold0_seed17_all_risk_only,eu-locality-007,selected,673,4.565542882040807,1.4548838138580322,0.6333008915029085,0.5090426802635193,0.06914201507451567,1.0720836934706683,0.5296027542322633,10.99130630493164,4.565542882040805,0.10680191963911057,0.06914201507451567,8.22256757820232,0.15208353963143645
neural_fold0_seed17_all_risk_only,eu-locality-008,population,157961,18.214515006924465,3.3317208290100098,3.23263826421352,1.991267204284668,3.6625030508698213,4.1253746832709375,4.10322019984626,26.62626838684082,18.214515006924312,2.5472350120544434,3.6625030508698213,18.981172398363753,3.88176914833483
neural_fold0_seed17_all_risk_only,eu-locality-008,selected,23689,5.148250842348277,1.459707260131836,0.5680895057959916,0.7634816765785217,0.058997440659755505,1.1240390409741317,0.7646186087831283,16.842811584472656,5.1482508423482285,0.13746188580989838,0.058997440659755505,14.181736623599331,0.17092270220554398
neural_fold0_seed17_all_risk_only,eu-locality-020,population,1225,6.529874789510041,1.2619929313659668,0.5989576214218502,2.213873863220215,3.4185153079410417,1.3347402407532776,2.8905108376544657,16.549243927001953,6.529874789510041,1.6224164962768555,3.4185153079410417,11.082834917253626,2.9089788328904103
neural_fold0_seed17_all_risk_only,eu-locality-020,selected,117,2.098100864161094,0.29525479674339294,0.36606389439800907,0.09308768808841705,0.0023364157517494536,0.3906394682325058,0.09394728752105598,6.712185382843018,2.098100864161094,0.0647355243563652,0.0023364157517494536,4.768432881997175,0.06434538626343504
neural_fold0_seed17_all_risk_only,eu-locality-048,population,8058,26.698045849916497,5.319972038269043,5.0779054884054915,2.603574275970459,4.41455534858953,5.614730114338058,4.881168769141061,32.84730529785156,26.698045849916557,3.441833019256592,4.41455534858953,20.959202018733226,5.100235712280524
neural_fold0_seed17_all_risk_only,eu-locality-048,selected,1144,6.4819153825806906,2.206362247467041,0.5383645169311662,1.1766847372055054,0.1206335215327946,1.770771539327845,1.2197841001646639,16.645212173461914,6.481915382580688,0.1522333174943924,0.1206335215327946,14.084212264407958,0.23384261094195047
neural_fold0_seed17_all_risk_only,eu-locality-067,population,6903,29.011553933538778,3.4593279361724854,5.515003209942442,1.6263337135314941,3.00909479815102,4.843594313865206,3.3760526418405674,25.40411376953125,29.01155393353873,2.7532529830932617,3.00909479815102,18.82246353567815,3.839968838145722
neural_fold0_seed17_all_risk_only,eu-locality-067,selected,660,6.348328713941705,1.7036689519882202,0.59151894044455,0.9281063079833984,0.04408243315679148,1.6359426017237568,0.8932521556532058,13.620495796203613,6.348328713941708,0.116633340716362,0.04408243315679148,11.06833041093072,0.12829333535462642
neural_fold0_seed17_all_risk_only,eu-locality-110,population,8550,30.697946977148565,3.413419485092163,6.134804460498245,2.111984968185425,0.9645959440405419,4.9191569284808665,2.4299104453033467,25.060665130615234,30.697946977148565,1.7790226936340332,0.9645959440405419,21.252501561287044,2.0866113166754774
neural_fold0_seed17_all_risk_only,eu-locality-110,selected,1469,6.154990612737623,2.0599091053009033,0.7294519559891419,1.1246734857559204,0.031278526262218394,1.5009602985182597,1.1046011927461588,16.591751098632812,6.154990612737623,0.15873628854751587,0.031278526262218394,13.90992798634143,0.16507195459393834
neural_fold0_seed17_all_risk_only,eu-locality-119,population,5639,28.946880038043894,4.04921817779541,5.8116553738868015,2.3298466205596924,2.1602982466551466,4.985091446935902,3.214020967472156,25.865686416625977,28.9468800380438,2.178626775741577,2.1602982466551466,21.051012770099643,3.160569339683551
neural_fold0_seed17_all_risk_only,eu-locality-119,selected,678,8.333181706904293,2.373906135559082,0.6340859861822175,1.3905906677246094,0.058495279885712854,1.781538851466342,1.3399733667366893,16.03658676147461,8.333181706904293,0.16910772025585175,0.058495279885712854,13.715583189182299,0.18101809751783957
neural_fold0_seed17_all_risk_only,eu-locality-124,population,3550,42.613481942133895,4.085038185119629,6.1494347458132514,2.7999653816223145,2.665158446331483,5.619125078506739,3.6858493846337663,27.952804565429688,42.61348194213386,2.7992141246795654,2.665158446331483,29.86984266243289,3.633661379474971
neural_fold0_seed17_all_risk_only,eu-locality-124,selected,416,12.85848320320608,2.41214919090271,1.686828700556969,0.9386096596717834,0.12170461765717168,1.7484208166836024,0.9917798751273985,18.24686050415039,12.858483203206088,0.2022603154182434,0.12170461765717168,15.172632599900815,0.2769568293531229
neural_fold0_seed17_all_both,eu-locality-007,population,5526,13.731098649130566,2.0980138778686523,2.5169746667056327,1.115991234779358,1.3636854239269718,2.420985028848375,1.6344693785028257,18.335390090942383,13.731098649130544,1.5087109804153442,1.3636854239269718,12.134791757988406,1.8607649055365463
neural_fold0_seed17_all_both,eu-locality-007,selected,892,4.296973855009108,0.37262651324272156,0.5015562361167395,0.078180693089962,0.07071183505312781,0.34051371764238886,0.11934283303498447,10.250027656555176,4.296973855009102,0.09864720702171326,0.07071183505312781,7.835793318472236,0.13571544333693972
neural_fold0_seed17_all_both,eu-locality-008,population,157961,18.214515006924465,4.185708522796631,3.23263826421352,2.575721502304077,3.6625030508698213,4.434166587338917,3.7622860080356113,26.62626838684082,18.214515006924312,2.5472350120544434,3.6625030508698213,18.981172398363753,3.88176914833483
neural_fold0_seed17_all_both,eu-locality-008,selected,26024,4.870417329199288,0.2851889431476593,0.5293237212645671,0.1311989575624466,0.05587340488445327,0.36104299589649214,0.15799512889105177,15.80197525024414,4.870417329199259,0.1325143724679947,0.05587340488445327,13.286114400214352,0.16393431904094707
neural_fold0_seed17_all_both,eu-locality-020,population,1225,6.529874789510041,1.0651687383651733,0.5989576214218502,1.5119898319244385,3.4185153079410417,1.171337883220384,2.904782566420752,16.549243927001953,6.529874789510041,1.6224164962768555,3.4185153079410417,11.082834917253626,2.9089788328904103
neural_fold0_seed17_all_both,eu-locality-020,selected,125,1.8672352736236764,0.12323271483182907,0.3227352417651111,0.006738576572388411,0.003178090776719758,0.24988030846060513,0.009159115268190595,6.099257946014404,1.8672352736236764,0.058983784168958664,0.003178090776719758,4.3764934290066595,0.058683828466315584
neural_fold0_seed17_all_both,eu-locality-048,population,8058,26.698045849916497,5.931918621063232,5.0779054884054915,3.284984827041626,4.41455534858953,5.732647644946706,4.534430422054985,32.84730529785156,26.698045849916557,3.441833019256592,4.41455534858953,20.959202018733226,5.100235712280524
neural_fold0_seed17_all_both,eu-locality-048,selected,1201,6.005516740936899,0.43552014231681824,0.5019109270996122,0.13384082913398743,0.12569568769036907,0.4892167810106291,0.22253576194383481,15.503522872924805,6.005516740936902,0.14229042828083038,0.12569568769036907,13.457067869130384,0.22928098243844627
neural_fold0_seed17_all_both,eu-locality-067,population,6903,29.011553933538778,4.417758941650391,5.515003209942442,2.0150997638702393,3.00909479815102,4.862096527525819,3.124733378117791,25.40411376953125,29.01155393353873,2.7532529830932617,3.00909479815102,18.82246353567815,3.839968838145722
neural_fold0_seed17_all_both,eu-locality-067,selected,709,6.110985240069893,0.34340083599090576,0.5703930542102319,0.08737251162528992,0.041907018652330985,0.38834938342539027,0.10060625654624081,13.362906455993652,6.110985240069893,0.1178363561630249,0.041907018652330985,10.593241986388222,0.1254549321736018
neural_fold0_seed17_all_both,eu-locality-110,population,8550,30.697946977148565,3.0361804962158203,6.134804460498245,2.0183610916137695,0.9645959440405419,4.701697480602928,2.170045807219243,25.060665130615234,30.697946977148565,1.7790226936340332,0.9645959440405419,21.252501561287044,2.0866113166754774
neural_fold0_seed17_all_both,eu-locality-110,selected,1542,5.774819090395465,0.3253304958343506,0.6829693017080388,0.14280949532985687,0.04420271967451126,0.43832319810627385,0.15837561769914332,15.73486614227295,5.774819090395467,0.15082454681396484,0.04420271967451126,13.02737774167677,0.1687116440739297
neural_fold0_seed17_all_both,eu-locality-119,population,5639,28.946880038043894,3.8369712829589844,5.8116553738868015,2.0586249828338623,2.1602982466551466,4.913645313109633,2.8512667921607746,25.865686416625977,28.9468800380438,2.178626775741577,2.1602982466551466,21.051012770099643,3.160569339683551
neural_fold0_seed17_all_both,eu-locality-119,selected,760,7.3303747565685695,0.451112300157547,0.5887020413312037,0.13640087842941284,0.05184447864481171,0.3963799522671822,0.1489629794474878,15.17855167388916,7.3303747565685695,0.15997150540351868,0.05184447864481171,12.649503043465396,0.17035093710367719
neural_fold0_seed17_all_both,eu-locality-124,population,3550,42.613481942133895,4.1375532150268555,6.1494347458132514,3.1818745136260986,2.665158446331483,5.517998014506412,3.779658674176769,27.952804565429688,42.61348194213386,2.7992141246795654,2.665158446331483,29.86984266243289,3.633661379474971
neural_fold0_seed17_all_both,eu-locality-124,selected,477,11.684080262961858,1.1804579496383667,1.5898561673085165,0.18084171414375305,0.12262304095909185,0.8670608637438316,0.2344197398979369,17.46222686767578,11.68408026296187,0.1968163400888443,0.12262304095909185,14.34654006172491,0.27497537609583406
neural_fold0_seed17_easy_old,eu-locality-007,population,5526,13.731098649130566,2.47263240814209,2.5169746667056327,1.2628194093704224,1.3636854239269718,2.8055263775187314,1.891179891905474,0.814302347822692,0.7150531000730783,0.04155115997493407,0.09515704515280032,0.8435463276466224,0.13178379590455366
neural_fold0_seed17_easy_old,eu-locality-007,selected,339,8.36690194521193,0.8800095915794373,1.6544428469320407,0.13146062195301056,0.365529495658166,1.7053644722079928,0.4664537007680277,1.4012672338761103,0.9865125737151899,0.017111365466853667,0.0779878697328777,1.2199673200900294,0.09278853301374843
neural_fold0_seed17_easy_old,eu-locality-008,population,157961,18.214515006924465,3.3317208290100098,3.23263826421352,1.991267204284668,3.6625030508698213,4.1253746832709375,4.10322019984626,0.7479449461322096,0.772520484965893,0.03500113334475775,0.10615158084356123,0.8823297914832239,0.13803754235830956
neural_fold0_seed17_easy_old,eu-locality-008,selected,11646,8.222638215163716,0.7735502123832703,1.2599502025300775,0.3586876392364502,0.1612294567970988,1.1628125567951362,0.48303138092010767,1.2767923865195414,1.227656705790212,0.01804226692959859,0.018559775192538697,1.2320197004121873,0.03466697464671969
neural_fold0_seed17_easy_old,eu-locality-020,population,1225,6.529874789510041,1.2619929313659668,0.5989576214218502,2.213873863220215,3.4185153079410417,1.3347402407532776,2.8905108376544657,0.6346946878353271,0.9551284881322778,0.14029862476696606,0.7508912159407349,0.9510362044920353,0.827574065697428
neural_fold0_seed17_easy_old,eu-locality-020,selected,123,2.529330306662314,0.21401695907115936,0.3849240090991132,0.027323801070451736,0.02270227869803991,0.37858316595534613,0.04639528922255628,1.474990835458767,1.1427664462460927,0.01124256961738602,0.0015803178098375123,1.0312597865454076,0.011983071852197418
neural_fold0_seed17_easy_old,eu-locality-048,population,8058,26.698045849916497,5.319972038269043,5.0779054884054915,2.603574275970459,4.41455534858953,5.614730114338058,4.881168769141061,0.5804706132048787,0.5830876920964152,0.0421365441575142,0.06849295084388149,0.7127287193252823,0.10651473107692792
neural_fold0_seed17_easy_old,eu-locality-048,selected,154,15.38255637732643,0.9596870541572571,1.5125781749932783,0.4260503649711609,0.3761801283600582,1.5274488562407325,0.696667488066064,1.1946235181062252,0.8819463794624514,0.0186232378518862,0.16185299492232488,1.1263267400966837,0.17801980815867072
neural_fold0_seed17_easy_old,eu-locality-067,population,6903,29.011553933538778,3.4593279361724854,5.515003209942442,1.6263337135314941,3.00909479815102,4.843594313865206,3.3760526418405674,0.5611219768622882,0.4646461940217647,0.04803322228274008,0.0614256585477076,0.6603699816720546,0.10505156292785911
neural_fold0_seed17_easy_old,eu-locality-067,selected,182,15.72389812352999,0.8642836213111877,2.883154666117616,0.20143087208271027,0.2861719576059627,2.7467594892201723,0.4513701215099695,1.2449486671043763,1.0277281787596395,0.013598249040005282,0.01421490337238718,1.1953851225560261,0.025165685074286518
neural_fold0_seed17_easy_old,eu-locality-110,population,8550,30.697946977148565,3.413419485092163,6.134804460498245,2.111984968185425,0.9645959440405419,4.9191569284808665,2.4299104453033467,0.7874280203065506,0.7106936151634808,0.040855506257059915,0.011626872650691308,0.9076668368542973,0.05000562389421396
neural_fold0_seed17_easy_old,eu-locality-110,selected,262,15.208060064376285,1.1912083625793457,2.1447040886677256,0.37419429421424866,0.1530659655147561,1.7207001998874032,0.4760521897571965,1.2136830474091835,0.6905785615676799,0.018134609928221444,0.007984522973763133,1.2155549705228441,0.02506928184601861
neural_fold0_seed17_easy_old,eu-locality-119,population,5639,28.946880038043894,4.04921817779541,5.8116553738868015,2.3298466205596924,2.1602982466551466,4.985091446935902,3.214020967472156,0.6369830220077509,0.6896404096672981,0.051423957190272,0.11954689467817678,0.8119058969926317,0.16599184849632276
neural_fold0_seed17_easy_old,eu-locality-119,selected,91,4.931061080747982,0.4942209720611572,0.8018275514172059,0.2735770642757416,0.04767260296431023,0.5716022824767251,0.3019237151901331,1.4351487810222001,1.4038960355804655,0.017533646202984306,0.004864991633327285,1.1082989794317664,0.02149608911740064
neural_fold0_seed17_easy_old,eu-locality-124,population,3550,42.613481942133895,4.085038185119629,6.1494347458132514,2.7999653816223145,2.665158446331483,5.619125078506739,3.6858493846337663,0.6738922971756225,0.7299412652237124,0.06929382092907034,0.025034008247332627,0.8367223727694345,0.09006738993346784
neural_fold0_seed17_easy_old,eu-locality-124,selected,103,13.398959115052829,0.47003835439682007,1.1602163733169524,0.1543854922056198,0.098303285145306,1.108132153801981,0.21698122349885413,1.4867612625499373,1.2733834993528226,0.015480253236674596,0.0014723670408143198,1.1885207585635542,0.015101783420764566
neural_fold0_seed17_easy_utility_only,eu-locality-007,population,5526,13.731098649130566,2.0980138778686523,2.5169746667056327,1.115991234779358,1.3636854239269718,2.420985028848375,1.6344693785028257,0.814302347822692,0.7150531000730783,0.04155115997493407,0.09515704515280032,0.8435463276466224,0.13178379590455366
neural_fold0_seed17_easy_utility_only,eu-locality-007,selected,485,7.139967116239936,0.6717278361320496,1.2259691014428944,0.09970026463270187,0.2707760719174756,1.064863190027344,0.33998095342903145,1.4238546982426772,1.0919493022854594,0.017858244086367863,0.057998815914807704,1.1972002549670702,0.07232216070796299
neural_fold0_seed17_easy_utility_only,eu-locality-008,population,157961,18.214515006924465,4.185708522796631,3.23263826421352,2.575721502304077,3.6625030508698213,4.434166587338917,3.7622860080356113,0.7479449461322096,0.772520484965893,0.03500113334475775,0.10615158084356123,0.8823297914832239,0.13803754235830956
neural_fold0_seed17_easy_utility_only,eu-locality-008,selected,13746,7.853787050789013,0.579404890537262,1.2065952610582613,0.2708927392959595,0.14065113564998208,0.9248756988986411,0.35116452734954784,1.2717258886058926,1.267963206302862,0.018305590350518663,0.015023269587274778,1.2342816174766604,0.031395333189624376
neural_fold0_seed17_easy_utility_only,eu-locality-020,population,1225,6.529874789510041,1.0651687383651733,0.5989576214218502,1.5119898319244385,3.4185153079410417,1.171337883220384,2.904782566420752,0.6346946878353271,0.9551284881322778,0.14029862476696606,0.7508912159407349,0.9510362044920353,0.827574065697428
neural_fold0_seed17_easy_utility_only,eu-locality-020,selected,135,2.334806892325309,0.13924039900302887,0.3447419595029205,0.005743149667978287,0.022671726198277748,0.28842288307345904,0.026956123526138312,1.4493445007337464,1.1361420752978404,0.011714104490648147,0.003427272944582233,0.9878709892700225,0.013032998119728028
neural_fold0_seed17_easy_utility_only,eu-locality-048,population,8058,26.698045849916497,5.931918621063232,5.0779054884054915,3.284984827041626,4.41455534858953,5.732647644946706,4.534430422054985,0.5804706132048787,0.5830876920964152,0.0421365441575142,0.06849295084388149,0.7127287193252823,0.10651473107692792
neural_fold0_seed17_easy_utility_only,eu-locality-048,selected,177,14.492914896828081,0.6069805026054382,1.277631083089368,0.34850454330444336,0.16413074830612667,0.9681382591561256,0.38991463841009116,1.1961403234867052,0.9310447846723697,0.01847156975155244,0.05092011132706224,1.091886572318139,0.06725016366904282
neural_fold0_seed17_easy_utility_only,eu-locality-067,population,6903,29.011553933538778,4.417758941650391,5.515003209942442,2.0150997638702393,3.00909479815102,4.862096527525819,3.124733378117791,0.5611219768622882,0.4646461940217647,0.04803322228274008,0.0614256585477076,0.6603699816720546,0.10505156292785911
neural_fold0_seed17_easy_utility_only,eu-locality-067,selected,239,14.107427139111815,1.1144773960113525,2.4343832020732896,0.20637886226177216,0.2644024881862803,1.8821193236853406,0.3660252350290627,1.231043101564073,1.0624156411145076,0.014698471285163968,0.015329976364722489,1.2046224017973604,0.027397292916439255
neural_fold0_seed17_easy_utility_only,eu-locality-110,population,8550,30.697946977148565,3.0361804962158203,6.134804460498245,2.0183610916137695,0.9645959440405419,4.701697480602928,2.170045807219243,0.7874280203065506,0.7106936151634808,0.040855506257059915,0.011626872650691308,0.9076668368542973,0.05000562389421396
neural_fold0_seed17_easy_utility_only,eu-locality-110,selected,311,14.681510699644926,0.792906641960144,1.9773252122338714,0.27442359924316406,0.13928925931732525,1.4122193956194156,0.3727556794396932,1.238314200862733,0.7178498289298161,0.018556619178810803,0.006059092490307782,1.1859650115038167,0.023743519301418547
neural_fold0_seed17_easy_utility_only,eu-locality-119,population,5639,28.946880038043894,3.8369712829589844,5.8116553738868015,2.0586249828338623,2.1602982466551466,4.913645313109633,2.8512667921607746,0.6369830220077509,0.6896404096672981,0.051423957190272,0.11954689467817678,0.8119058969926317,0.16599184849632276
neural_fold0_seed17_easy_utility_only,eu-locality-119,selected,135,4.5805086665002435,0.314921110868454,0.6769478700599516,0.16159941256046295,0.0659338676236484,0.47384670079060903,0.1937559606999872,1.3989534820947382,1.5182396210379132,0.018508416712546494,0.008594831325303205,1.1599989470237684,0.025427148259144355
neural_fold0_seed17_easy_utility_only,eu-locality-124,population,3550,42.613481942133895,4.1375532150268555,6.1494347458132514,3.1818745136260986,2.665158446331483,5.517998014506412,3.779658674176769,0.6738922971756225,0.7299412652237124,0.06929382092907034,0.025034008247332627,0.8367223727694345,0.09006738993346784
neural_fold0_seed17_easy_utility_only,eu-locality-124,selected,146,12.083705254438724,0.4927895963191986,1.0364837489643415,0.1664675623178482,0.0881206078859415,0.8131554268369725,0.18482025744373304,1.4565883596261886,1.3288801929908507,0.017629809662749935,0.0010387246931772257,1.2169268839156568,0.01736280698440245
neural_fold0_seed17_easy_risk_only,eu-locality-007,population,5526,13.731098649130566,2.47263240814209,2.5169746667056327,1.2628194093704224,1.3636854239269718,2.8055263775187314,1.891179891905474,0.8174423575401306,0.7150531000730783,0.025860071182250977,0.09515704515280032,0.8506674050795704,0.11787036818071545
neural_fold0_seed17_easy_risk_only,eu-locality-007,selected,1309,7.310765744400205,1.0000605583190918,0.9228704598930442,0.39870351552963257,0.26225942268539115,1.1613677173449728,0.5732693805930226,1.1310925483703613,1.0212732198154837,0.004370949696749449,0.036123746689542977,1.041355539511109,0.040061194040780006
neural_fold0_seed17_easy_risk_only,eu-locality-008,population,157961,18.214515006924465,3.3317208290100098,3.23263826421352,1.991267204284668,3.6625030508698213,4.1253746832709375,4.10322019984626,0.7557795643806458,0.772520484965893,0.04718993231654167,0.10615158084356123,0.8947384998306677,0.1496201814420592
neural_fold0_seed17_easy_risk_only,eu-locality-008,selected,44577,8.657888436619766,1.329284906387329,1.3111375769186688,0.6860512495040894,0.1645888468845831,1.3807086189459712,0.7813007052937987,1.0048373937606812,1.2306653676333281,0.004456161521375179,0.012290034219212919,1.1513251362466708,0.016468694543586602
neural_fold0_seed17_easy_risk_only,eu-locality-020,population,1225,6.529874789510041,1.2619929313659668,0.5989576214218502,2.213873863220215,3.4185153079410417,1.3347402407532776,2.8905108376544657,0.6861656308174133,0.9551284881322778,0.07752835750579834,0.7508912159407349,0.9656645400294224,0.7919351762618981
neural_fold0_seed17_easy_risk_only,eu-locality-020,selected,206,3.1182800311551553,0.3761051595211029,0.46098732456254765,0.10606332123279572,0.06980561525526617,0.5315605056734755,0.11679578318762102,1.2304539680480957,1.1214077569932148,0.0016036826418712735,0.016302982012746277,1.0358501341596635,0.01777039185530742
neural_fold0_seed17_easy_risk_only,eu-locality-048,population,8058,26.698045849916497,5.319972038269043,5.0779054884054915,2.603574275970459,4.41455534858953,5.614730114338058,4.881168769141061,0.5846045017242432,0.5830876920964152,0.048780299723148346,0.06849295084388149,0.7213213713281522,0.11361368183559208
neural_fold0_seed17_easy_risk_only,eu-locality-048,selected,1810,10.853995970048013,1.9430114030838013,1.3702385839186995,1.0794603824615479,0.12488904683452438,1.8219817434862748,1.116771377502679,0.9596671462059021,1.2051978201874405,0.004925581160932779,0.019167461838330242,1.1205855763925099,0.02372573897389635
neural_fold0_seed17_easy_risk_only,eu-locality-067,population,6903,29.011553933538778,3.4593279361724854,5.515003209942442,1.6263337135314941,3.00909479815102,4.843594313865206,3.3760526418405674,0.5655517578125,0.4646461940217647,0.04974108934402466,0.0614256585477076,0.6682562760949762,0.10787597242766507
neural_fold0_seed17_easy_risk_only,eu-locality-067,selected,1228,11.579530108737885,1.623389720916748,1.1872024342103509,0.8304256796836853,0.3969550691594518,1.7053101702487328,1.0510462336230306,0.9115874767303467,1.0683078525241807,0.004853082820773125,0.01628210993214661,1.0431226440595176,0.020380400410106334
neural_fold0_seed17_easy_risk_only,eu-locality-110,population,8550,30.697946977148565,3.413419485092163,6.134804460498245,2.111984968185425,0.9645959440405419,4.9191569284808665,2.4299104453033467,0.7816373109817505,0.7106936151634808,0.026118850335478783,0.011626872650691308,0.9136078979071857,0.03712517023366761
neural_fold0_seed17_easy_risk_only,eu-locality-110,selected,3152,11.53862631562023,1.8239421844482422,1.8248267530618232,1.0244498252868652,0.07262741896424585,1.7658381242675725,1.0300929661117637,0.936852216720581,1.1087621340183347,0.005599134601652622,0.010896158710949509,1.144537021269333,0.016199300210962286
neural_fold0_seed17_easy_risk_only,eu-locality-119,population,5639,28.946880038043894,4.04921817779541,5.8116553738868015,2.3298466205596924,2.1602982466551466,4.985091446935902,3.214020967472156,0.6373343467712402,0.6896404096672981,0.037380997091531754,0.11954689467817678,0.8195734005159474,0.15207697216378843
neural_fold0_seed17_easy_risk_only,eu-locality-119,selected,1268,10.99665369687493,1.924030065536499,1.001537982955099,1.233028531074524,0.14932154873463535,1.4588145310985958,1.221630777246743,0.9432525038719177,1.2205974035311224,0.005600694101303816,0.01216302635600224,1.174342750541892,0.0173520629640244
neural_fold0_seed17_easy_risk_only,eu-locality-124,population,3550,42.613481942133895,4.085038185119629,6.1494347458132514,2.7999653816223145,2.665158446331483,5.619125078506739,3.6858493846337663,0.6788038015365601,0.7299412652237124,0.05445098504424095,0.025034008247332627,0.8505259752285287,0.07737193091848592
neural_fold0_seed17_easy_risk_only,eu-locality-124,selected,857,11.644303392385757,1.3170347213745117,1.2265995872191402,0.7703396677970886,0.11736821827511253,1.2608038066990286,0.7829738058163239,0.9974067807197571,1.3308813876454357,0.005777616053819656,0.015575342400674689,1.2182567052922815,0.020846150919286068
neural_fold0_seed17_easy_both,eu-locality-007,population,5526,13.731098649130566,2.0980138778686523,2.5169746667056327,1.115991234779358,1.3636854239269718,2.420985028848375,1.6344693785028257,0.8174423575401306,0.7150531000730783,0.025860071182250977,0.09515704515280032,0.8506674050795704,0.11787036818071545
neural_fold0_seed17_easy_both,eu-locality-007,selected,1845,7.317688313774844,0.5226742625236511,0.8506322493819879,0.1873953938484192,0.2621910985008572,0.7180932760299912,0.3737318955500728,1.136854648590088,1.0549542196799582,0.004125186707824469,0.028548181253748927,1.0557252294660187,0.03226340123475376
neural_fold0_seed17_easy_both,eu-locality-008,population,157961,18.214515006924465,4.185708522796631,3.23263826421352,2.575721502304077,3.6625030508698213,4.434166587338917,3.7622860080356113,0.7557795643806458,0.772520484965893,0.04718993231654167,0.10615158084356123,0.8947384998306677,0.1496201814420592
neural_fold0_seed17_easy_both,eu-locality-008,selected,53035,8.300817866873281,0.683690071105957,1.2537113626915726,0.33437636494636536,0.1859314031248456,0.949280609128719,0.4315998477455102,1.0164107084274292,1.2534978900265412,0.004566709045320749,0.01110948098719413,1.1661799161557482,0.015409695413057105
neural_fold0_seed17_easy_both,eu-locality-020,population,1225,6.529874789510041,1.0651687383651733,0.5989576214218502,1.5119898319244385,3.4185153079410417,1.171337883220384,2.904782566420752,0.6861656308174133,0.9551284881322778,0.07752835750579834,0.7508912159407349,0.9656645400294224,0.7919351762618981
neural_fold0_seed17_easy_both,eu-locality-020,selected,226,2.9025973006978125,0.23700536787509918,0.4198532868016883,0.05664267763495445,0.06481059587124263,0.42849128159631467,0.05349552300798965,1.2210602760314941,1.1042050087870274,0.0015955738490447402,0.016042708933370498,1.0007776424551762,0.01747553984256699
neural_fold0_seed17_easy_both,eu-locality-048,population,8058,26.698045849916497,5.931918621063232,5.0779054884054915,3.284984827041626,4.41455534858953,5.732647644946706,4.534430422054985,0.5846045017242432,0.5830876920964152,0.048780299723148346,0.06849295084388149,0.7213213713281522,0.11361368183559208
neural_fold0_seed17_easy_both,eu-locality-048,selected,1950,10.400115631433202,0.599245548248291,1.2663364433911737,0.30905061960220337,0.14997697312197406,0.9060282613992571,0.3753701738194458,0.9710121750831604,1.2513231541636687,0.0048333159647881985,0.021508494720501103,1.1268895265917644,0.02591203497613455
neural_fold0_seed17_easy_both,eu-locality-067,population,6903,29.011553933538778,4.417758941650391,5.515003209942442,2.0150997638702393,3.00909479815102,4.862096527525819,3.124733378117791,0.5655517578125,0.4646461940217647,0.04974108934402466,0.0614256585477076,0.6682562760949762,0.10787597242766507
neural_fold0_seed17_easy_both,eu-locality-067,selected,1439,11.732514499688135,0.792054295539856,1.1923248972525884,0.2975107431411743,0.4427457907794462,1.0376160552154576,0.5684888566627182,0.9142827391624451,1.0542129757177234,0.004526371601969004,0.029837074570629188,1.0467665471620562,0.03366999410145578
neural_fold0_seed17_easy_both,eu-locality-110,population,8550,30.697946977148565,3.0361804962158203,6.134804460498245,2.0183610916137695,0.9645959440405419,4.701697480602928,2.170045807219243,0.7816373109817505,0.7106936151634808,0.026118850335478783,0.011626872650691308,0.9136078979071857,0.03712517023366761
neural_fold0_seed17_easy_both,eu-locality-110,selected,3326,10.436628806138048,0.642341673374176,1.519486615799002,0.3367227613925934,0.07763384973146358,1.0320507078574965,0.36545569620919105,0.9573286175727844,1.1596847867039566,0.005619526840746403,0.009719543587257186,1.1673574759475178,0.015042656422048344
neural_fold0_seed17_easy_both,eu-locality-119,population,5639,28.946880038043894,3.8369712829589844,5.8116553738868015,2.0586249828338623,2.1602982466551466,4.913645313109633,2.8512667921607746,0.6373343467712402,0.6896404096672981,0.037380997091531754,0.11954689467817678,0.8195734005159474,0.15207697216378843
neural_fold0_seed17_easy_both,eu-locality-119,selected,1529,10.69894923655925,0.5437734127044678,1.0267268146008026,0.29749736189842224,0.1641106974423997,0.7387421470739878,0.3692028746809728,0.9519739151000977,1.262625495181515,0.005405616480857134,0.011769927561544326,1.193435314524953,0.01677217132996194
