group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-008,36762,49.14862166402566,52.67518424564873,6.694922157608552,118.32107868295226,202.96115490880973,124.48147963655674
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-020,47,36.92354931828993,37.60165778915696,1.8034004635364087,60.52355224102176,69.16719818649797,59.47714101421315
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-048,2992,53.081171740201036,57.46856971561877,7.634430432371331,121.29591623793371,202.79147183299347,127.3940467841187
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-067,2806,53.759134784738364,58.07941434406488,7.438572871504867,126.95459144935597,198.92434816893777,132.24005022202874
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-110,2743,74.85524665037725,79.7697476849151,6.160858191440921,213.07449859058045,380.35594110435846,230.75512668230746
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-119,1895,67.37029470407157,70.83322967903267,4.888856530547503,172.71391239328824,273.9914452410256,177.35436104322963
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-124,1362,94.91873220556235,98.83231481672954,3.959820852546425,269.89921469355284,425.3661839279669,278.10766655456683
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-007,5526,12.755380725239554,12.755380725239554,0.0,44.01737296753018,76.43866311332394,44.01737296753018
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-008,157961,17.03020019048479,17.03020019048479,0.0,60.47600668276589,125.7822871150029,60.47600668276589
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-020,1225,6.401440435632765,6.401440435632765,0.0,20.649557710350873,41.37090371937323,20.649557710350873
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-048,8058,24.72367001549914,24.72367001549914,0.0,83.94136277256709,149.41133462060048,83.94136277256709
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-067,6903,26.942150665905707,26.942150665905707,0.0,88.67424623165155,162.58933051821012,88.67424623165155
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-110,8550,28.557718303883455,28.557718303883455,0.0,116.08119632478927,259.4775540469538,116.08119632478927
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-119,5639,27.448555144810758,27.448555144810758,0.0,107.95460835433143,193.66511978163072,107.95460835433143
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-124,3550,40.73479255902794,40.73479255902794,0.0,179.88453937909637,333.55000293878123,179.88453937909637
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-007,2133,1.7499761829262321,1.7499761829262321,0.0,4.182286910204136,5.0339673780807646,4.182286910204136
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-008,52276,2.08216596516232,2.08216596516232,0.0,4.148048346768281,4.742498398536886,4.148048346768281
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-020,695,1.6778977699686601,1.6778977699686601,0.0,4.357367994839923,5.7825627855333055,4.357367994839923
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-048,2050,2.0401735468035533,2.0401735468035533,0.0,4.20522951825061,4.736245738340397,4.20522951825061
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-067,1508,2.003384938078084,2.003384938078084,0.0,4.333274063846627,4.924702261791965,4.333274063846627
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-110,2579,2.0113020770377648,2.0113020770377648,0.0,3.9370268185757133,4.5694477671651335,3.9370268185757133
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-119,1658,2.0998246393782436,2.0998246393782436,0.0,4.14544067079624,5.769516908245919,4.14544067079624
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-124,1006,2.246145516816542,2.246145516816542,0.0,4.154128377050374,4.74090412080723,4.154128377050374
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-007,1023,38.3430859046448,38.3430859046448,0.0,78.11265794064077,106.93881724198937,78.11265794064077
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-008,36762,49.14862166402566,49.14862166402566,0.0,118.32107868295226,202.96115490880973,118.32107868295226
fold0_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-020,47,36.92354931828993,36.92354931828993,0.0,60.52355224102176,69.16719818649797,60.52355224102176
