view,locality,rows,selected,selected_known_ADE,predicted_risk_violations,selected_positive_harm_mean,selected_net_gain_mean
neural_fold0_seed29_all_product_at_hurdle,eu-locality-124,3651,1091,1084,524,0.15604530993549268,2.0140780129629414
neural_fold0_seed29_easy_product_original,eu-locality-007,5664,2323,2276,0,0.5076338313456574,1.3337334646580459
neural_fold0_seed29_easy_product_original,eu-locality-008,161653,58816,58016,0,0.4799526589169515,1.2630738773278025
neural_fold0_seed29_easy_product_original,eu-locality-020,1282,193,173,0,0.2005832377745288,0.5315423619514554
neural_fold0_seed29_easy_product_original,eu-locality-048,8344,2546,2497,0,0.6998744554403603,1.5300329182701842
neural_fold0_seed29_easy_product_original,eu-locality-067,7105,2260,2212,0,0.7278168841021837,2.6601885427050975
neural_fold0_seed29_easy_product_original,eu-locality-110,8660,4190,4150,0,0.14970505070989507,2.8478862708793553
neural_fold0_seed29_easy_product_original,eu-locality-119,5787,1998,1974,0,0.34338222408976554,1.0313258666359064
neural_fold0_seed29_easy_product_original,eu-locality-124,3651,1244,1231,0,0.1540553104979967,2.0086855399628836
neural_fold0_seed29_easy_hurdle_original,eu-locality-007,5664,1222,1206,0,0.16130294415428129,0.380312835204058
neural_fold0_seed29_easy_hurdle_original,eu-locality-008,161653,32347,31983,0,0.03630306932487972,0.48532933536436834
neural_fold0_seed29_easy_hurdle_original,eu-locality-020,1282,149,137,0,0.01971505525750046,0.5987959795379578
neural_fold0_seed29_easy_hurdle_original,eu-locality-048,8344,1177,1157,0,0.033765351244144065,0.2523897264463609
neural_fold0_seed29_easy_hurdle_original,eu-locality-067,7105,902,885,0,0.033417932729245876,0.9889950089291615
neural_fold0_seed29_easy_hurdle_original,eu-locality-110,8660,1616,1606,0,0.034563989262541915,1.2603520401705306
neural_fold0_seed29_easy_hurdle_original,eu-locality-119,5787,803,798,0,0.04186659237703031,0.365971830084118
neural_fold0_seed29_easy_hurdle_original,eu-locality-124,3651,455,451,0,0.07919767596747988,0.6553433822746092
neural_fold0_seed29_easy_product_common,eu-locality-007,5664,2323,2276,0,0.5076338313456574,1.3337334646580459
neural_fold0_seed29_easy_product_common,eu-locality-008,161653,58816,58016,0,0.4799526589169515,1.2630738773278025
neural_fold0_seed29_easy_product_common,eu-locality-020,1282,193,173,0,0.2005832377745288,0.5315423619514554
neural_fold0_seed29_easy_product_common,eu-locality-048,8344,2546,2497,0,0.6998744554403603,1.5300329182701842
neural_fold0_seed29_easy_product_common,eu-locality-067,7105,2260,2212,0,0.7278168841021837,2.6601885427050975
neural_fold0_seed29_easy_product_common,eu-locality-110,8660,4190,4150,0,0.14970505070989507,2.8478862708793553
neural_fold0_seed29_easy_product_common,eu-locality-119,5787,1998,1974,0,0.34338222408976554,1.0313258666359064
neural_fold0_seed29_easy_product_common,eu-locality-124,3651,1244,1231,0,0.1540553104979967,2.0086855399628836
neural_fold0_seed29_easy_hurdle_common,eu-locality-007,5664,1222,1206,0,0.16130294415428129,0.380312835204058
neural_fold0_seed29_easy_hurdle_common,eu-locality-008,161653,32347,31983,0,0.03630306932487972,0.48532933536436834
neural_fold0_seed29_easy_hurdle_common,eu-locality-020,1282,149,137,0,0.01971505525750046,0.5987959795379578
neural_fold0_seed29_easy_hurdle_common,eu-locality-048,8344,1177,1157,0,0.033765351244144065,0.2523897264463609
neural_fold0_seed29_easy_hurdle_common,eu-locality-067,7105,902,885,0,0.033417932729245876,0.9889950089291615
neural_fold0_seed29_easy_hurdle_common,eu-locality-110,8660,1616,1606,0,0.034563989262541915,1.2603520401705306
neural_fold0_seed29_easy_hurdle_common,eu-locality-119,5787,803,798,0,0.04186659237703031,0.365971830084118
neural_fold0_seed29_easy_hurdle_common,eu-locality-124,3651,455,451,0,0.07919767596747988,0.6553433822746092
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-007,5664,2323,2273,1101,0.38567125377708816,1.2762230640712828
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-008,161653,58816,58094,26469,0.17854504115389033,1.019588847727075
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-020,1282,193,174,44,0.35605007768244146,0.33822807975978664
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-048,8344,2546,2502,1369,0.2345643844913068,1.0986787342098858
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-067,7105,2260,2221,1358,0.5171176545217266,1.349131814269763
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-110,8660,4190,4151,2574,0.12162358118670728,1.9314201318114719
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-119,5787,1998,1980,1195,0.3112992445275448,0.7283444320201855
neural_fold0_seed29_easy_hurdle_at_product,eu-locality-124,3651,1244,1233,789,0.08862132494489934,1.6423094460313785
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-007,5664,1222,1199,0,0.3099503779175845,0.7483640947495943
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-008,161653,32347,31949,0,0.19915510775360262,1.0919121250271264
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-020,1282,149,135,0,0.051307320808502865,0.6321998117867188
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-048,8344,1177,1157,0,0.13855760371576675,1.4627485734462247
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-067,7105,902,884,0,0.26708929677207416,1.7891634323324166
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-110,8660,1616,1602,0,0.09321479737730896,2.1842022224101343
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-119,5787,803,798,0,0.11242721266286988,0.6233913037992425
neural_fold0_seed29_easy_product_at_hurdle,eu-locality-124,3651,455,452,0,0.07998114427850125,1.361913808435398
damping097_fold0_seed29_all_product_original,eu-locality-007,5664,1792,1740,0,0.12183823034620386,1.0583897764312125
damping097_fold0_seed29_all_product_original,eu-locality-008,161653,72403,71558,0,0.19432355587657446,0.8638635391732418
damping097_fold0_seed29_all_product_original,eu-locality-020,1282,257,238,0,0.1204121390000205,0.11808156043087986
damping097_fold0_seed29_all_product_original,eu-locality-048,8344,3039,2991,0,0.17310416151955405,1.3523986255866218
damping097_fold0_seed29_all_product_original,eu-locality-067,7105,2231,2198,0,0.09942358157648151,1.2948427716561721
damping097_fold0_seed29_all_product_original,eu-locality-110,8660,4837,4792,0,0.07404777696606475,1.2666279397078637
damping097_fold0_seed29_all_product_original,eu-locality-119,5787,2278,2259,0,0.36254146826160955,0.6721331799841548
damping097_fold0_seed29_all_product_original,eu-locality-124,3651,1459,1440,0,0.10033713554154973,1.5917442618595652
damping097_fold0_seed29_all_hurdle_original,eu-locality-007,5664,2544,2475,0,0.15806359985728302,1.3394742454883548
damping097_fold0_seed29_all_hurdle_original,eu-locality-008,161653,91868,90592,0,0.18976298017368284,1.109299940198553
damping097_fold0_seed29_all_hurdle_original,eu-locality-020,1282,280,252,0,0.15081651415226957,0.22125719662749743
damping097_fold0_seed29_all_hurdle_original,eu-locality-048,8344,4366,4261,0,0.16314615781726807,2.2273340322301087
damping097_fold0_seed29_all_hurdle_original,eu-locality-067,7105,3544,3485,0,0.16968605046675278,2.1758626621783614
damping097_fold0_seed29_all_hurdle_original,eu-locality-110,8660,6112,6061,0,0.0624951587412025,1.5919134993993003
damping097_fold0_seed29_all_hurdle_original,eu-locality-119,5787,3160,3114,0,0.24046136513331648,1.1913779056439853
damping097_fold0_seed29_all_hurdle_original,eu-locality-124,3651,1852,1826,0,0.14988541631019867,1.681626737545971
damping097_fold0_seed29_all_product_common,eu-locality-007,5664,1792,1740,0,0.12183823034620386,1.0583897764312125
damping097_fold0_seed29_all_product_common,eu-locality-008,161653,72403,71558,0,0.19432355587657446,0.8638635391732418
damping097_fold0_seed29_all_product_common,eu-locality-020,1282,257,238,0,0.1204121390000205,0.11808156043087986
damping097_fold0_seed29_all_product_common,eu-locality-048,8344,3039,2991,0,0.17310416151955405,1.3523986255866218
damping097_fold0_seed29_all_product_common,eu-locality-067,7105,2231,2198,0,0.09942358157648151,1.2948427716561721
damping097_fold0_seed29_all_product_common,eu-locality-110,8660,4837,4792,0,0.07404777696606475,1.2666279397078637
damping097_fold0_seed29_all_product_common,eu-locality-119,5787,2278,2259,0,0.36254146826160955,0.6721331799841548
damping097_fold0_seed29_all_product_common,eu-locality-124,3651,1459,1440,0,0.10033713554154973,1.5917442618595652
damping097_fold0_seed29_all_hurdle_common,eu-locality-007,5664,2544,2475,0,0.15806359985728302,1.3394742454883548
damping097_fold0_seed29_all_hurdle_common,eu-locality-008,161653,91868,90592,0,0.18976298017368284,1.109299940198553
damping097_fold0_seed29_all_hurdle_common,eu-locality-020,1282,280,252,0,0.15081651415226957,0.22125719662749743
damping097_fold0_seed29_all_hurdle_common,eu-locality-048,8344,4366,4261,0,0.16314615781726807,2.2273340322301087
damping097_fold0_seed29_all_hurdle_common,eu-locality-067,7105,3544,3485,0,0.16968605046675278,2.1758626621783614
damping097_fold0_seed29_all_hurdle_common,eu-locality-110,8660,6112,6061,0,0.0624951587412025,1.5919134993993003
damping097_fold0_seed29_all_hurdle_common,eu-locality-119,5787,3160,3114,0,0.24046136513331648,1.1913779056439853
damping097_fold0_seed29_all_hurdle_common,eu-locality-124,3651,1852,1826,0,0.14988541631019867,1.681626737545971
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-007,5664,1792,1754,0,0.09060069143896231,1.0952941544004127
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-008,161653,72403,71576,0,0.07300589928090752,0.7325893795813168
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-020,1282,257,233,0,0.11175178875095058,0.22682977410546412
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-048,8344,3039,2989,0,0.053661621014083734,1.2672114560258059
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-067,7105,2231,2201,0,0.0803781957659378,1.6828728502851749
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-110,8660,4837,4795,0,0.03589172060296063,1.0798293309675948
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-119,5787,2278,2259,0,0.09020682473423469,0.7715570928357046
damping097_fold0_seed29_all_hurdle_at_product,eu-locality-124,3651,1459,1446,0,0.09074230819861029,1.040838160290779
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-007,5664,2544,2479,752,0.19079654132982585,1.583003465641783
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-008,161653,91868,90530,19465,0.47911903203742107,1.0867307669191033
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-020,1282,280,256,23,0.1811428870252899,0.11529315570546751
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-048,8344,4366,4272,1327,0.5099670311815412,2.1438818079810793
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-067,7105,3544,3479,1313,0.28878269854341665,2.1158922354268666
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-110,8660,6112,6047,1275,0.11893133396590443,1.8569121819014118
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-119,5787,3160,3116,882,0.7015985824395343,1.0516406234506508
damping097_fold0_seed29_all_product_at_hurdle,eu-locality-124,3651,1852,1823,393,0.22399206096439034,2.350394794151047
damping097_fold0_seed29_easy_product_original,eu-locality-007,5664,1834,1785,0,0.13898447371654768,0.6549154821182559
damping097_fold0_seed29_easy_product_original,eu-locality-008,161653,84491,83361,0,0.19660398472600793,0.9044939833964246
damping097_fold0_seed29_easy_product_original,eu-locality-020,1282,307,278,0,0.27898046802022713,0.18560826784977846
damping097_fold0_seed29_easy_product_original,eu-locality-048,8344,3489,3411,0,0.3346166073197555,1.0573778705293964
damping097_fold0_seed29_easy_product_original,eu-locality-067,7105,2782,2727,0,0.25903499878091324,0.8643593368362104
damping097_fold0_seed29_easy_product_original,eu-locality-110,8660,5500,5448,0,0.07343857101965132,1.2532607966221905
damping097_fold0_seed29_easy_product_original,eu-locality-119,5787,2901,2854,0,0.5527739147539164,0.23112840950291888
damping097_fold0_seed29_easy_product_original,eu-locality-124,3651,1695,1675,0,0.1951224487245088,1.541827057215139
damping097_fold0_seed29_easy_hurdle_original,eu-locality-007,5664,1653,1610,0,0.07657297690451674,0.7666194812492284
damping097_fold0_seed29_easy_hurdle_original,eu-locality-008,161653,72687,71843,0,0.0464047921311875,0.5656446613883565
damping097_fold0_seed29_easy_hurdle_original,eu-locality-020,1282,253,229,0,0.04216859584570785,0.24388727663065268
damping097_fold0_seed29_easy_hurdle_original,eu-locality-048,8344,2757,2719,0,0.041714446952282214,0.582114240016777
damping097_fold0_seed29_easy_hurdle_original,eu-locality-067,7105,2009,1971,0,0.060185483036909584,0.736737789155016
damping097_fold0_seed29_easy_hurdle_original,eu-locality-110,8660,4630,4589,0,0.04070673308700057,0.9036122217968865
damping097_fold0_seed29_easy_hurdle_original,eu-locality-119,5787,1870,1860,0,0.0847161339778457,0.42586828223318796
damping097_fold0_seed29_easy_hurdle_original,eu-locality-124,3651,1360,1350,0,0.049866954720768034,1.3871180169691804
damping097_fold0_seed29_easy_product_common,eu-locality-007,5664,1834,1785,0,0.13898447371654768,0.6549154821182559
damping097_fold0_seed29_easy_product_common,eu-locality-008,161653,84491,83361,0,0.19660398472600793,0.9044939833964246
damping097_fold0_seed29_easy_product_common,eu-locality-020,1282,307,278,0,0.27898046802022713,0.18560826784977846
damping097_fold0_seed29_easy_product_common,eu-locality-048,8344,3489,3411,0,0.3346166073197555,1.0573778705293964
damping097_fold0_seed29_easy_product_common,eu-locality-067,7105,2782,2727,0,0.25903499878091324,0.8643593368362104
damping097_fold0_seed29_easy_product_common,eu-locality-110,8660,5500,5448,0,0.07343857101965132,1.2532607966221905
damping097_fold0_seed29_easy_product_common,eu-locality-119,5787,2901,2854,0,0.5527739147539164,0.23112840950291888
damping097_fold0_seed29_easy_product_common,eu-locality-124,3651,1695,1675,0,0.1951224487245088,1.541827057215139
damping097_fold0_seed29_easy_hurdle_common,eu-locality-007,5664,1653,1610,0,0.07657297690451674,0.7666194812492284
damping097_fold0_seed29_easy_hurdle_common,eu-locality-008,161653,72687,71843,0,0.0464047921311875,0.5656446613883565
damping097_fold0_seed29_easy_hurdle_common,eu-locality-020,1282,253,229,0,0.04216859584570785,0.24388727663065268
damping097_fold0_seed29_easy_hurdle_common,eu-locality-048,8344,2757,2719,0,0.041714446952282214,0.582114240016777
damping097_fold0_seed29_easy_hurdle_common,eu-locality-067,7105,2009,1971,0,0.060185483036909584,0.736737789155016
damping097_fold0_seed29_easy_hurdle_common,eu-locality-110,8660,4630,4589,0,0.04070673308700057,0.9036122217968865
damping097_fold0_seed29_easy_hurdle_common,eu-locality-119,5787,1870,1860,0,0.0847161339778457,0.42586828223318796
damping097_fold0_seed29_easy_hurdle_common,eu-locality-124,3651,1360,1350,0,0.049866954720768034,1.3871180169691804
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-007,5664,1834,1785,181,0.09354051926490396,0.9190672340264936
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-008,161653,84491,83379,11804,0.13484750789182903,0.7784314296918355
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-020,1282,307,277,54,0.286601859902533,0.19826407305293486
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-048,8344,3489,3432,732,0.16844367998255755,1.100720315329882
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-067,7105,2782,2734,773,0.1361913027736508,1.201128064101704
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-110,8660,5500,5452,870,0.05237966954945714,1.2820634494214247
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-119,5787,2901,2867,1031,0.33310806386174263,0.7911118655229396
damping097_fold0_seed29_easy_hurdle_at_product,eu-locality-124,3651,1695,1679,335,0.08927239251086863,1.7666497105882952
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-007,5664,1653,1608,0,0.10184994076108178,0.5712770907122031
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-008,161653,72687,71815,0,0.1175845514340112,0.682695497976799
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-020,1282,253,226,0,0.03421200728651836,0.20544114558399076
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-048,8344,2757,2708,0,0.18304799637850905,0.7732656525828725
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-067,7105,2009,1971,0,0.12204439476894947,0.45851185940834555
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-110,8660,4630,4588,0,0.046634959535074606,1.0199273932909363
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-119,5787,1870,1857,0,0.2994389811508188,0.14597749808387964
damping097_fold0_seed29_easy_product_at_hurdle,eu-locality-124,3651,1360,1345,0,0.10669270656643817,1.3939340189704656
neural_fold0_seed43_all_product_original,eu-locality-007,5664,934,914,0,0.24076776994819854,1.0588241864305024
neural_fold0_seed43_all_product_original,eu-locality-008,161653,28208,27916,0,0.14442655407675933,0.7149202653680591
neural_fold0_seed43_all_product_original,eu-locality-020,1282,183,171,0,0.11214327522875982,0.33899524525840485
neural_fold0_seed43_all_product_original,eu-locality-048,8344,1200,1185,0,0.15611184404522574,1.472573988755307
neural_fold0_seed43_all_product_original,eu-locality-067,7105,906,893,0,0.10357525933350192,1.4310886905063163
neural_fold0_seed43_all_product_original,eu-locality-110,8660,1779,1765,0,0.056839396143017355,1.6033263926768144
neural_fold0_seed43_all_product_original,eu-locality-119,5787,833,831,0,0.03807536681268539,0.9217777567816512
